ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000858.SZ,20240612,138.1,139.83,137.55,137.9,138.48,-0.58,-0.4188,154524.11,2136862.849
000858.SZ,20240613,137.89,138.1,134.44,134.56,137.9,-3.34,-2.422,243622.84,3301287.598
000858.SZ,20240614,134.2,135.7,132.09,135.68,134.56,1.12,0.8323,287219.11,3851661.909
000858.SZ,20240617,134.4,136.16,131.3,135.73,135.68,0.05,0.0369,246272.4,3299559.711
000858.SZ,20240618,135.0,137.34,133.42,133.89,135.73,-1.84,-1.3556,202981.2,2740736.863
000858.SZ,20240619,134.18,135.3,132.83,134.22,133.89,0.33,0.2465,137045.27,1839596.88
000858.SZ,20240620,134.1,135.07,132.18,132.2,134.22,-2.02,-1.505,126191.63,1679993.029
000858.SZ,20240621,132.01,132.86,128.8,130.2,132.2,-2.0,-1.5129,213886.42,2781028.409
000858.SZ,20240624,126.02,132.67,125.6,131.03,130.2,0.83,0.6375,239235.14,3102546.743
000858.SZ,20240625,131.8,133.29,130.6,131.51,131.03,0.48,0.3663,177151.59,2341480.948
000858.SZ,20240626,130.4,132.18,130.35,131.3,131.51,-0.21,-0.1597,102212.49,1341298.503
000858.SZ,20240627,131.33,131.37,128.72,129.65,131.3,-1.65,-1.2567,122646.1,1587676.455
000858.SZ,20240628,128.99,130.49,127.56,128.04,129.65,-1.61,-1.2418,156898.86,2019328.026
000858.SZ,20240701,128.2,129.16,126.0,128.3,128.04,0.26,0.2031,154334.59,1964232.829
000858.SZ,20240702,127.7,132.68,127.5,131.56,128.3,3.26,2.5409,247479.09,3244049.457
000858.SZ,20240703,131.56,132.7,130.1,131.0,131.56,-0.56,-0.4257,124277.33,1631928.152
000858.SZ,20240704,131.0,132.4,130.03,130.59,131.0,-0.41,-0.313,100495.28,1315554.604
000858.SZ,20240705,130.59,131.97,128.14,128.95,130.59,-1.64,-1.2558,139412.5,1803448.225
000858.SZ,20240708,128.98,129.2,125.22,125.91,128.95,-3.04,-2.3575,207455.44,2630909.852
000858.SZ,20240709,125.91,128.2,125.18,127.07,125.91,1.16,0.9213,195404.37,2475816.884
000858.SZ,20240710,126.5,128.46,126.18,126.54,127.07,-0.53,-0.4171,154571.59,1964272.87
000858.SZ,20240711,127.5,131.5,127.17,130.48,126.54,3.94,3.1136,257796.36,3349449.291
000858.SZ,20240712,126.68,127.79,125.65,127.4,125.81,1.59,1.2638,189386.6,2401467.289
000858.SZ,20240715,127.0,129.36,126.58,127.5,127.4,0.1,0.0785,119737.81,1532479.885
000858.SZ,20240716,126.73,128.1,125.8,127.48,127.5,-0.02,-0.0157,154689.16,1967032.428
000858.SZ,20240717,127.0,130.99,126.37,130.76,127.48,3.28,2.573,228842.17,2960415.564
000858.SZ,20240718,130.04,133.0,130.03,131.1,130.76,0.34,0.26,185917.13,2444968.667
000858.SZ,20240719,130.68,133.49,129.78,133.42,131.1,2.32,1.7696,190243.78,2517623.683
000858.SZ,20240722,133.4,133.95,131.0,131.22,133.42,-2.2,-1.6489,156429.39,2065619.592
000858.SZ,20240723,131.01,131.51,126.8,126.8,131.22,-4.42,-3.3684,197564.04,2540829.813
000858.SZ,20240724,126.58,127.7,125.5,126.06,126.8,-0.74,-0.5836,143649.62,1813586.525
000858.SZ,20240725,125.1,126.66,125.1,125.78,126.06,-0.28,-0.2221,118141.45,1485089.89
000858.SZ,20240726,126.0,127.38,125.1,126.2,125.78,0.42,0.3339,114215.02,1439101.532
000858.SZ,20240729,126.0,126.7,124.1,124.1,126.2,-2.1,-1.664,139364.3,1745197.564
000858.SZ,20240730,123.0,124.3,121.48,123.29,124.1,-0.81,-0.6527,207253.48,2538151.161
000858.SZ,20240731,122.68,128.18,122.66,126.86,123.29,3.57,2.8956,260579.17,3286415.867
000858.SZ,20240801,126.87,126.95,123.88,124.0,126.86,-2.86,-2.2545,174738.61,2180765.965
000858.SZ,20240802,123.0,124.52,122.88,123.7,124.0,-0.3,-0.2419,99501.69,1231884.912
000858.SZ,20240805,123.7,128.0,123.6,126.0,123.7,2.3,1.8593,241892.41,3060405.977
000858.SZ,20240806,126.52,128.0,125.38,125.9,126.0,-0.1,-0.0794,153472.83,1940983.189
000858.SZ,20240807,126.0,127.58,125.3,127.0,125.9,1.1,0.8737,132590.71,1678186.223
000858.SZ,20240808,126.48,129.67,125.95,128.35,127.0,1.35,1.063,200130.87,2559755.534
000858.SZ,20240809,129.5,130.0,127.74,128.08,128.35,-0.27,-0.2104,158467.9,2041741.166
000858.SZ,20240812,127.5,128.49,127.12,127.71,128.08,-0.37,-0.2889,73107.97,934639.851
000858.SZ,20240813,127.59,127.96,125.12,125.6,127.71,-2.11,-1.6522,124517.39,1567828.597
000858.SZ,20240814,125.5,125.59,123.89,124.33,125.6,-1.27,-1.0111,94946.97,1181885.782
000858.SZ,20240815,124.02,126.15,123.86,124.95,124.33,0.62,0.4987,111623.49,1395432.332
000858.SZ,20240816,124.5,125.37,123.58,125.01,124.95,0.06,0.048,97266.7,1211693.479
000858.SZ,20240819,125.0,127.0,123.9,123.95,125.01,-1.06,-0.8479,138759.21,1732841.551
000858.SZ,20240820,123.95,124.0,122.66,123.15,123.95,-0.8,-0.6454,109852.21,1352259.415
000858.SZ,20240821,122.8,123.14,122.1,122.2,123.15,-0.95,-0.7714,97108.09,1189648.677
000858.SZ,20240822,122.21,122.39,119.96,120.99,122.2,-1.21,-0.9902,185285.13,2234186.008
000858.SZ,20240823,120.6,122.1,120.52,121.11,120.99,0.12,0.0992,88988.0,1078393.647
000858.SZ,20240826,120.98,121.87,118.04,118.12,121.11,-2.99,-2.4688,204010.07,2429417.311
000858.SZ,20240827,117.7,118.2,115.55,117.7,118.12,-0.42,-0.3556,156608.84,1831272.407
000858.SZ,20240828,117.0,117.0,112.92,114.0,117.7,-3.7,-3.1436,247292.42,2821002.956
000858.SZ,20240829,115.5,120.29,115.13,118.78,114.0,4.78,4.193,300256.09,3546177.236
000858.SZ,20240830,118.0,124.66,116.78,123.03,118.78,4.25,3.578,337798.42,4114623.948
000858.SZ,20240902,122.0,122.31,119.0,119.0,123.03,-4.03,-3.2756,177554.9,2134586.804
000858.SZ,20240903,119.08,121.47,119.0,120.32,119.0,1.32,1.1092,127984.1,1538909.786
000858.SZ,20240904,119.33,120.8,119.03,119.11,120.32,-1.21,-1.0057,84692.38,1011886.744
000858.SZ,20240905,119.1,119.88,118.5,119.55,119.11,0.44,0.3694,82794.66,987295.999
000858.SZ,20240906,119.5,119.5,117.5,117.53,119.55,-2.02,-1.6897,77721.98,920196.138
000858.SZ,20240909,116.9,117.49,115.52,116.22,117.53,-1.31,-1.1146,111586.67,1296332.675
000858.SZ,20240910,116.22,118.26,115.9,116.43,116.22,0.21,0.1807,106050.23,1237792.376
000858.SZ,20240911,115.8,117.07,115.0,116.01,116.43,-0.42,-0.3607,76590.99,888345.207
000858.SZ,20240912,116.0,116.38,113.36,113.36,116.01,-2.65,-2.2843,169848.47,1945710.694
000858.SZ,20240913,113.3,113.3,109.2,109.2,113.36,-4.16,-3.6697,311530.86,3444726.618
000858.SZ,20240918,108.25,109.57,107.21,107.69,109.2,-1.51,-1.3828,177639.23,1916365.125
000858.SZ,20240919,107.73,112.86,106.33,110.9,107.69,3.21,2.9808,318180.95,3511889.908
000858.SZ,20240920,110.13,110.85,108.6,110.28,110.9,-0.62,-0.5591,196681.1,2158043.125
000858.SZ,20240923,110.91,113.79,110.4,112.29,110.28,2.01,1.8226,203711.8,2298355.085
000858.SZ,20240924,114.9,120.4,113.51,120.36,112.29,8.07,7.1867,473469.27,5559354.901
000858.SZ,20240925,123.6,125.62,121.88,122.1,120.36,1.74,1.4457,417189.45,5168860.913
000858.SZ,20240926,122.1,134.31,121.91,134.31,122.1,12.21,10.0,664533.64,8594482.228
000858.SZ,20240927,141.8,147.74,138.53,147.74,134.31,13.43,9.9993,864577.18,12438562.567
000858.SZ,20240930,156.02,162.51,152.7,162.51,147.74,14.77,9.9973,986201.19,15752197.756
000858.SZ,20241008,178.76,178.76,155.55,164.05,162.51,1.54,0.9476,1306805.65,22218231.045
000858.SZ,20241009,160.0,160.0,147.66,147.68,164.05,-16.37,-9.9787,815468.59,12409184.179
000858.SZ,20241010,147.67,155.53,147.67,151.98,147.68,4.3,2.9117,600601.15,9164464.307
000858.SZ,20241011,150.0,153.32,148.0,149.65,151.98,-2.33,-1.5331,285157.63,4283807.928
000858.SZ,20241014,151.0,151.0,146.01,149.76,149.65,0.11,0.0735,334965.75,4986283.993
000858.SZ,20241015,150.0,150.1,144.0,144.0,149.76,-5.76,-3.8462,329701.92,4840842.56
000858.SZ,20241016,142.0,144.29,140.08,141.65,144.0,-2.35,-1.6319,312272.24,4430542.144
000858.SZ,20241017,142.5,142.92,137.89,137.95,141.65,-3.7,-2.6121,282507.55,3957974.226
000858.SZ,20241018,137.01,145.56,136.36,143.0,137.95,5.05,3.6607,441443.23,6206988.496
000858.SZ,20241021,143.99,145.5,141.1,143.01,143.0,0.01,0.007,295765.15,4223086.215
000858.SZ,20241022,142.8,146.45,142.21,145.44,143.01,2.43,1.6992,304663.3,4419839.158
000858.SZ,20241023,145.47,149.53,144.0,148.53,145.44,3.09,2.1246,358138.25,5277833.036
000858.SZ,20241024,146.8,148.5,146.11,146.46,148.53,-2.07,-1.3937,186420.06,2743177.644
000858.SZ,20241025,145.46,149.87,145.46,148.11,146.46,1.65,1.1266,198054.85,2926843.949
000858.SZ,20241028,149.01,154.0,146.67,153.97,148.11,5.86,3.9565,438109.85,6649586.215
000858.SZ,20241029,153.97,156.88,150.4,150.8,153.97,-3.17,-2.0588,303157.53,4641639.292
000858.SZ,20241030,149.0,151.31,147.3,148.8,150.8,-2.0,-1.3263,211870.42,3158474.275
000858.SZ,20241031,147.0,149.2,145.41,146.83,148.8,-1.97,-1.3239,269440.88,3957475.707
000858.SZ,20241101,145.72,150.8,145.72,147.92,146.83,1.09,0.7424,227191.98,3379402.018
000858.SZ,20241104,148.5,149.21,146.08,148.6,147.92,0.68,0.4597,205051.85,3030626.417
000858.SZ,20241105,148.0,152.99,146.8,152.8,148.6,4.2,2.8264,320318.09,4839032.609
000858.SZ,20241106,152.76,153.0,149.15,151.25,152.8,-1.55,-1.0144,302065.6,4568777.903
000858.SZ,20241107,150.04,163.02,149.83,162.24,151.25,10.99,7.2661,671871.5,10602928.042
000858.SZ,20241108,164.0,164.6,156.0,156.47,162.24,-5.77,-3.5565,567473.65,9025428.028
000858.SZ,20241111,153.35,154.85,151.2,154.82,156.47,-1.65,-1.0545,366012.07,5603393.228
000858.SZ,20241112,154.82,159.0,153.65,154.3,154.82,-0.52,-0.3359,351346.82,5496005.682
000858.SZ,20241113,153.0,155.33,152.66,153.94,154.3,-0.36,-0.2333,194334.0,2990077.535
000858.SZ,20241114,153.11,155.88,152.15,153.49,153.94,-0.45,-0.2923,217927.82,3357496.178
000858.SZ,20241115,153.48,154.13,150.55,151.29,153.49,-2.2,-1.4333,255442.69,3894476.943
000858.SZ,20241118,151.28,153.36,149.0,149.33,151.29,-1.96,-1.2955,209861.01,3164795.003
000858.SZ,20241119,149.56,150.64,145.3,148.45,149.33,-0.88,-0.5893,233413.46,3447738.671
000858.SZ,20241120,148.45,150.39,147.2,149.6,148.45,1.15,0.7747,149815.38,2233265.261
000858.SZ,20241121,149.0,150.1,148.16,149.5,149.6,-0.1,-0.0668,114460.54,1706377.342
000858.SZ,20241122,149.4,150.01,144.65,144.89,149.5,-4.61,-3.0836,189424.74,2785311.385
000858.SZ,20241125,145.89,147.18,142.7,143.8,144.89,-1.09,-0.7523,191689.95,2771219.117
000858.SZ,20241126,143.5,146.6,142.5,144.8,143.8,1.0,0.6954,175357.82,2539251.07
000858.SZ,20241127,144.77,147.89,143.58,147.05,144.8,2.25,1.5539,200249.78,2921829.64
000858.SZ,20241128,145.0,146.95,143.8,144.0,147.05,-3.05,-2.0741,190453.87,2760020.464
000858.SZ,20241129,145.02,149.69,144.4,146.77,144.0,2.77,1.9236,287277.96,4234632.626
000858.SZ,20241202,147.13,148.43,145.56,147.4,146.77,0.63,0.4292,179763.52,2645657.931
000858.SZ,20241203,147.7,147.77,146.2,146.99,147.4,-0.41,-0.2782,140143.14,2059980.757
000858.SZ,20241204,146.9,146.94,144.77,145.73,146.99,-1.26,-0.8572,148434.03,2161996.959
000858.SZ,20241205,145.0,145.66,144.51,145.03,145.73,-0.7,-0.4803,103210.21,1496758.491
000858.SZ,20241206,144.66,148.0,144.66,146.44,145.03,1.41,0.9722,187545.75,2745488.834
000858.SZ,20241209,146.45,147.41,145.15,145.76,146.44,-0.68,-0.4644,145424.25,2124782.351
000858.SZ,20241210,153.0,154.88,148.9,149.1,145.76,3.34,2.2914,463262.78,7021977.46
000858.SZ,20241211,148.02,151.5,148.02,149.4,149.1,0.3,0.2012,199993.35,2993662.413
000858.SZ,20241212,149.44,152.0,148.47,151.82,149.4,2.42,1.6198,253652.91,3819524.049
000858.SZ,20241213,150.35,150.68,148.0,148.04,151.82,-3.78,-2.4898,284227.42,4230330.396
000858.SZ,20241216,148.03,148.04,144.02,144.59,148.04,-3.45,-2.3305,264772.62,3846200.008
000858.SZ,20241217,144.58,146.75,143.6,144.89,144.59,0.3,0.2075,159492.83,2318651.654
000858.SZ,20241218,145.0,146.28,144.56,145.2,144.89,0.31,0.214,120675.58,1755251.345
000858.SZ,20241219,144.1,144.41,143.31,143.55,145.2,-1.65,-1.1364,151982.27,2184469.848
000858.SZ,20241220,143.7,144.47,142.72,143.21,143.55,-0.34,-0.2369,172835.58,2479372.352
000858.SZ,20241223,142.32,143.94,142.25,142.45,143.21,-0.76,-0.5307,142601.02,2039345.026
000858.SZ,20241224,142.35,143.5,141.71,143.48,142.45,1.03,0.7231,143330.19,2045707.408
000858.SZ,20241225,143.48,143.88,142.58,143.08,143.48,-0.4,-0.2788,96139.52,1376290.843
000858.SZ,20241226,143.12,143.23,141.85,142.49,143.08,-0.59,-0.4124,104768.25,1493951.272
000858.SZ,20241227,142.6,142.95,141.57,142.52,142.49,0.03,0.0211,134450.59,1912027.993
000858.SZ,20241230,142.02,143.17,141.0,141.21,142.52,-1.31,-0.9192,163671.8,2320655.237
000858.SZ,20241231,141.22,143.6,140.01,140.04,141.21,-1.17,-0.8286,245218.67,3472955.734
